Temporada,Fecha,Jornada,Equipo Local,Equipo Visitante,Resultado,Goles Local,Goles Visitante,Penaltis Local,Target,Penaltis Visitante,Arbitro,Amarillas Local,Amarillas Visitante,Rojas Local,Rojas Visitante,Minutos Goles L,Goleadores L,Minutos Goles V,Goleadores V,PTOS L,PTOS V,POSC L,POSC V,FORMA L,FORMA V,Pr PTOS L,Pr PTOS V,Pr G AF L,Pr G AF V,Pr G EC L,Pr G EC  V,Pr TA L,Pr TA V,Pr TR L,Pr TR V,Pr TA ARB,Pr TR ARB
12,05/02/2012,22,AtléticodeMadrid,Valencia,0-0,0,0,0,E,0,Undiano Mallenco,2,3,0,0,[],[],[],[],30,39,6,3,8.0,8.0,0.7,0.533,2.1,1.3,0.7,1.0,3.524,3.238,0.095,0.19,5.909,0.0
12,11/02/2012,23,Osasuna,Barcelona,3-2,3,2,0,L,0,Paradas Romero,2,7,0,0,"[""4'"", ""22'"", ""55'""]","['Lekić ', 'Lekić ', 'Raúl García ']","[""50'"", ""72'""]","['Alexis Sánchez ', 'Tello ']",28,51,11,2,2.0,11.0,0.576,0.515,1.273,1.636,0.818,1.182,2.955,1.773,0.045,0.0,6.1,0.1
12,11/02/2012,23,RacingdeSantander,AtléticodeMadrid,0-0,0,0,0,E,0,Estrada Fernández,4,4,0,0,[],[],[],[],23,31,18,6,9.0,9.0,0.424,0.273,0.727,0.909,0.818,1.818,3.0,3.455,0.091,0.091,5.583,0.0
12,11/02/2012,23,Betis,AthleticClub,2-1,2,1,0,L,0,Teixeira Vitienes,5,3,0,0,"[""9'"", ""91'""]","['Rubén Castro ', 'Nélson ']","[""22'""]",['Javi Martínez '],26,30,14,7,6.0,8.0,0.515,0.394,1.364,1.182,1.273,1.455,2.864,3.091,0.091,0.091,5.955,0.136
12,12/02/2012,23,Málaga,Mallorca,3-1,3,1,0,L,0,Ayza Gámez,2,2,0,0,"[""11'"", ""55'"", ""69'""]","['Seba ', 'Toulalan ', 'Rondón ']","[""3'""]",['Pereira '],28,28,10,12,4.0,7.0,0.697,0.303,1.727,0.727,1.364,1.545,1.909,3.5,0.136,0.136,4.769,0.231
12,13/02/2012,23,RealSociedad,Sevilla,2-0,2,0,0,L,0,Iglesias Villanueva,1,2,0,0,"[""64'"", ""68'""]","['Carlos Vela ', 'Rubén Pardo ']",[],[],25,26,16,15,8.0,1.0,0.485,0.273,1.273,0.545,1.091,0.909,2.091,3.273,0.091,0.136,6.333,0.083
12,12/02/2012,23,RealMadrid,Levante,4-2,4,2,1,L,0,Undiano Mallenco,3,4,0,0,"[""44'"", ""50'"", ""56'"", ""66'""]","['Cristiano Ronaldo ', 'Cristiano Ronaldo ', 'Cristiano Ronaldo ', 'Benzema ']","[""4'"", ""62'""]","['Cabral ', 'Koné ']",58,32,1,4,15.0,2.0,0.909,0.333,4.091,0.909,1.364,1.636,2.364,3.182,0.0,0.0,5.833,0.0
12,12/02/2012,23,Villarreal,Granada,3-1,3,1,0,L,0,Pérez Lasa,2,4,0,0,"[""15'"", ""64'"", ""73'""]","['Marco Ruben ', 'Borja Valero ', 'Propia Puerta']","[""50'""]",['igo López '],26,28,13,8,8.0,9.0,0.606,0.273,1.636,0.636,1.0,2.0,2.955,2.955,0.091,0.045,5.6,0.4
12,12/02/2012,23,Valencia,SportingdeGijón,4-0,4,0,0,L,0,Pérez Montero,1,1,0,0,"[""33'"", ""73'"", ""88'"", ""89'""]","['Feghouli ', 'Propia Puerta', 'Jonas ', 'Jonas ']",[],[],40,19,3,19,6.0,4.0,0.697,0.212,2.0,0.909,1.091,2.727,3.227,2.955,0.182,0.0,5.7,0.1
12,12/02/2012,23,RayoVallecano,Getafe,2-0,2,0,0,L,0,Álvarez Izquierdo,5,3,0,1,"[""34'"", ""65'""]","['Michu ', 'Diego Costa ']",[],[],25,28,17,9,9.0,6.0,0.394,0.333,1.364,1.182,1.182,1.818,3.091,3.909,0.045,0.091,6.3,0.2
12,12/02/2012,23,Espanyol,Zaragoza,0-2,0,2,0,V,0,Muñiz Fernández,2,5,0,0,[],[],"[""54'"", ""89'""]","['Paulo da ', 'Juankar ']",32,15,5,20,6.0,4.0,0.606,0.091,1.273,0.727,1.091,2.091,3.636,3.273,0.091,0.045,7.091,0.364
12,18/02/2012,24,RealMadrid,RacingdeSantander,4-0,4,0,0,L,0,González González,3,3,0,0,"[""6'"", ""45'"", ""72'"", ""88'""]","['Cristiano Ronaldo ', 'Benzema ', 'Di María ', 'Benzema ']",[],[],61,24,1,18,15.0,7.0,0.909,0.273,4.091,1.0,1.364,1.636,2.391,3.043,0.0,0.087,5.833,0.083
12,19/02/2012,24,Granada,RealSociedad,4-1,4,1,0,L,0,Teixeira Vitienes,4,4,0,1,"[""11'"", ""56'"", ""61'"", ""87'""]","['igo López ', 'Franco Jara ', 'Uche ', 'Uche ']","[""9'""]",['Mikel González '],28,28,13,15,9.0,10.0,0.485,0.364,0.909,1.0,0.818,1.545,3.0,2.043,0.043,0.087,6.043,0.13
12,20/02/2012,24,Zaragoza,Betis,0-2,0,2,0,V,0,Del Cerro Grande,3,4,0,0,[],[],"[""40'"", ""68'""]","['Rubén Castro ', 'Rubén Castro ']",18,29,20,11,7.0,6.0,0.364,0.364,0.818,1.091,1.364,1.545,3.348,2.957,0.043,0.087,6.75,0.083
12,19/02/2012,24,Barcelona,Valencia,5-1,5,1,0,L,0,Turienzo Álvarez,0,3,0,0,"[""21'"", ""27'"", ""75'"", ""84'"", ""89'""]","['Messi ', 'Messi ', 'Messi ', 'Messi ', 'Xavi ']","[""8'""]",['Piatti '],51,43,2,3,10.0,8.0,0.939,0.515,4.273,1.182,0.273,0.909,2.0,3.13,0.0,0.174,7.75,0.0
12,19/02/2012,24,Levante,RayoVallecano,3-5,3,5,2,V,0,Iturralde González,5,4,0,0,"[""49'"", ""78'"", ""89'""]","['Barkero ', 'Rubén Suárez ', 'Rubén Suárez ']","[""35'"", ""61'"", ""62'"", ""69'"", ""84'""]","['Lass ', 'Diego Costa ', 'Diego Costa ', 'Lass ', 'Delibašić ']",32,28,4,16,1.0,9.0,0.636,0.364,1.545,0.909,0.727,1.727,3.217,3.174,0.0,0.043,6.333,0.111
12,19/02/2012,24,Mallorca,Villarreal,4-0,4,0,0,L,0,Álvarez Izquierdo,4,2,0,0,"[""40'"", ""52'"", ""64'"", ""67'""]","['Víctor Casadesús ', 'Martí ', 'Víctor Casadesús ', 'Nunes ']",[],[],28,29,14,10,6.0,10.0,0.455,0.182,1.0,0.545,1.0,1.818,3.435,2.913,0.13,0.087,6.455,0.273
12,19/02/2012,24,SportingdeGijón,AtléticodeMadrid,1-1,1,1,0,E,0,Fernández Borbalán,5,2,0,0,"[""37'""]",['Eguren '],"[""19'""]",['Propia Puerta'],19,32,19,6,4.0,9.0,0.333,0.273,1.0,0.909,1.364,1.818,2.87,3.478,0.0,0.087,5.909,0.091
12,19/02/2012,24,AthleticClub,Málaga,3-0,3,0,0,L,0,Clos Gómez,4,1,0,0,"[""58'"", ""61'"", ""62'""]","['Amorebieta ', 'San José ', 'Toquero ']",[],[],30,31,9,7,7.0,6.0,0.485,0.242,1.636,0.818,1.273,1.727,3.087,1.913,0.087,0.13,5.5,0.2
12,18/02/2012,24,Getafe,Espanyol,1-1,1,1,1,E,0,Mateu Lahoz,2,5,0,0,"[""70'""]",['Miku '],"[""65'""]",['lvaro Vázquez '],28,32,12,5,5.0,5.0,0.515,0.333,0.909,0.818,0.727,1.182,3.87,3.565,0.13,0.087,3.545,0.455
12,18/02/2012,24,Sevilla,Osasuna,2-0,2,0,0,L,0,Velasco Carballo,3,3,0,0,"[""15'"", ""89'""]","['Medel ', 'Trochowski ']",[],[],26,31,17,8,1.0,4.0,0.515,0.273,1.455,0.818,1.455,2.545,3.217,2.913,0.13,0.043,7.545,0.273
12,26/02/2012,25,RayoVallecano,RealMadrid,0-1,0,1,0,V,0,Fernández Borbalán,3,6,1,0,[],[],"[""53'""]",['Cristiano Ronaldo '],31,64,13,1,9.0,15.0,0.361,0.861,1.25,2.75,1.167,0.5,3.208,2.417,0.042,0.0,6.0,0.083
12,26/02/2012,25,AtléticodeMadrid,Barcelona,1-2,1,2,0,V,0,Pérez Lasa,8,5,0,0,"[""48'""]",['Falcao '],"[""35'"", ""79'""]","['Dani Alves ', 'Messi ']",33,54,6,2,7.0,10.0,0.639,0.556,1.833,1.667,0.667,1.167,3.417,1.917,0.083,0.0,5.636,0.364
12,25/02/2012,25,RacingdeSantander,SportingdeGijón,1-1,1,1,1,E,0,Ayza Gámez,1,3,0,0,"[""74'""]",['Stuani '],"[""42'""]",['Barral '],24,20,18,19,4.0,2.0,0.417,0.222,0.667,0.917,0.75,2.583,3.042,2.958,0.083,0.0,4.714,0.214
12,25/02/2012,25,Betis,Getafe,1-1,1,1,0,E,0,Muñiz Fernández,2,6,0,0,"[""50'""]",['Jorge Molina '],"[""55'""]",['Güiza '],32,29,7,15,9.0,5.0,0.5,0.306,1.333,1.083,1.25,1.833,3.0,3.792,0.083,0.125,7.083,0.333
12,25/02/2012,25,Málaga,Zaragoza,5-1,5,1,0,L,0,Turienzo Álvarez,1,3,0,0,"[""45'"", ""76'"", ""77'"", ""79'"", ""88'""]","['Seba ', 'Propia Puerta', 'Demichelis ', 'Isco ', 'Rondón ']","[""23'""]",['Aranda '],31,18,10,20,6.0,6.0,0.722,0.167,2.0,0.833,1.333,1.917,1.875,3.333,0.125,0.042,7.385,0.0
12,25/02/2012,25,Espanyol,Levante,1-2,1,2,0,V,0,Del Cerro Grande,2,5,0,0,"[""74'""]",['Kalu Uche '],"[""23'"", ""88'""]","['Valdo ', 'Rubén Suárez ']",33,32,5,8,5.0,1.0,0.556,0.306,1.25,1.0,1.167,1.833,3.625,3.292,0.083,0.0,6.769,0.077
12,26/02/2012,25,Villarreal,AthleticClub,2-2,2,2,0,E,0,Iglesias Villanueva,1,4,0,0,"[""10'"", ""69'""]","['Senna ', 'Nilmar ']","[""61'"", ""65'""]","['Llorente ', 'Susaeta ']",29,33,14,4,10.0,7.0,0.583,0.389,1.667,1.25,1.083,1.5,2.875,3.125,0.083,0.083,6.077,0.077
12,26/02/2012,25,Valencia,Sevilla,1-2,1,2,0,V,0,Teixeira Vitienes,3,2,0,0,"[""25'""]",['Tino Costa '],"[""36'"", ""69'""]","['Medel ', 'Jesús Navas ']",43,29,3,16,8.0,3.0,0.722,0.333,2.167,0.667,1.0,0.917,3.125,3.208,0.167,0.125,6.125,0.167
12,26/02/2012,25,Osasuna,Granada,2-1,2,1,0,L,0,Estrada Fernández,5,4,0,0,"[""26'"", ""29'""]","['Nekounam ', 'Lekić ']","[""30'""]",['Mikel Rico '],31,31,9,11,4.0,12.0,0.611,0.25,1.417,0.667,0.917,2.0,2.917,3.042,0.042,0.042,5.769,0.0
12,26/02/2012,25,RealSociedad,Mallorca,1-0,1,0,0,L,0,Paradas Romero,2,4,0,0,"[""79'""]",['Agirretxe '],[],[],28,31,17,12,7.0,9.0,0.528,0.278,1.25,0.667,1.0,1.5,2.125,3.458,0.125,0.125,6.364,0.091
12,03/03/2012,26,Mallorca,Osasuna,1-1,1,1,0,E,0,Clos Gómez,2,3,0,0,"[""71'""]",['Nsue '],"[""45'""]",['Cejudo '],31,34,15,6,6.0,7.0,0.5,0.25,1.0,0.75,0.917,2.5,3.48,3.0,0.12,0.04,5.455,0.182
12,04/03/2012,26,RealMadrid,Espanyol,5-0,5,0,0,L,0,Teixeira Vitienes,1,4,0,0,"[""23'"", ""37'"", ""47'"", ""66'"", ""78'""]","['Cristiano Ronaldo ', 'Khedira ', 'Higuaín ', 'Kaká ', 'Higuaín ']",[],[],67,33,1,8,15.0,5.0,0.917,0.333,4.083,1.0,1.25,1.333,2.56,3.56,0.0,0.08,6.08,0.16
12,04/03/2012,26,Granada,Valencia,0-1,0,1,0,V,0,Iturralde González,4,9,0,0,[],[],"[""31'""]",['Feghouli '],31,43,13,3,9.0,5.0,0.528,0.472,1.0,1.167,0.833,1.25,3.08,3.12,0.04,0.16,6.6,0.1
12,04/03/2012,26,AthleticClub,RealSociedad,2-0,2,0,0,L,0,Mateu Lahoz,4,6,0,0,"[""24'"", ""80'""]","['Susaeta ', 'Susaeta ']",[],[],34,31,5,12,8.0,9.0,0.472,0.333,1.75,1.0,1.417,1.583,3.16,2.12,0.08,0.12,3.833,0.417
12,04/03/2012,26,Zaragoza,Villarreal,2-1,2,1,0,L,0,González González,2,3,0,0,"[""83'"", ""89'""]","['Luis García ', 'Abraham ']","[""15'""]",['Martinuccio '],18,30,20,16,3.0,8.0,0.333,0.25,0.75,0.667,1.417,1.75,3.32,2.8,0.04,0.08,5.846,0.077
12,03/03/2012,26,Sevilla,AtléticodeMadrid,1-1,1,1,0,E,0,Álvarez Izquierdo,2,5,0,0,"[""53'""]",['Baba Diawara '],"[""8'""]",['Salvio '],32,33,11,9,6.0,6.0,0.472,0.278,1.417,0.917,1.5,1.75,3.16,3.6,0.12,0.08,6.417,0.25
12,03/03/2012,26,Barcelona,SportingdeGijón,3-1,3,1,0,L,0,Velasco Carballo,3,8,1,0,"[""42'"", ""77'"", ""87'""]","['Iniesta ', 'Keita ', 'Xavi ']","[""49'""]",['Barral '],57,21,2,19,10.0,3.0,0.944,0.222,4.083,0.917,0.333,2.583,2.04,2.96,0.0,0.0,7.417,0.25
12,03/03/2012,26,RayoVallecano,RacingdeSantander,4-2,4,2,0,L,0,Pérez Montero,4,4,0,1,"[""43'"", ""63'"", ""67'"", ""72'""]","['Michu ', 'Michu ', 'Tamudo ', 'Piti ']","[""9'"", ""27'""]","['Torrejón ', 'Colsa ']",31,25,14,18,9.0,4.0,0.361,0.25,1.25,0.917,1.167,1.833,3.2,2.96,0.08,0.08,5.364,0.091
12,05/03/2012,26,Levante,Betis,3-1,3,1,0,L,0,Estrada Fernández,5,3,0,0,"[""34'"", ""41'"", ""50'""]","['Barkero ', 'Xavi Torres ', 'Koné ']","[""43'""]",['Jorge Molina '],35,33,4,10,4.0,7.0,0.583,0.333,1.667,1.0,1.083,1.5,3.36,2.96,0.0,0.08,6.0,0.0
12,03/03/2012,26,Getafe,Málaga,1-3,1,3,0,V,0,Undiano Mallenco,3,4,0,0,"[""41'""]",['Diego Castro '],"[""56'"", ""82'"", ""89'""]","['Eliseu ', 'Toulalan ', 'Cazorla ']",30,34,17,7,5.0,9.0,0.5,0.222,0.917,0.833,0.75,1.75,3.88,1.84,0.12,0.12,5.923,0.0
12,11/03/2012,27,Espanyol,RayoVallecano,5-1,5,1,0,L,0,Teixeira Vitienes,4,2,0,0,"[""4'"", ""9'"", ""22'"", ""44'"", ""67'""]","['Kalu Uche ', 'Coutinho ', 'Coutinho ', 'Kalu Uche ', 'Kalu Uche ']","[""54'""]",['Tamudo '],33,34,12,8,2.0,12.0,0.59,0.462,1.538,1.308,1.154,1.769,3.577,3.231,0.077,0.077,6.038,0.154
12,10/03/2012,27,RealSociedad,Zaragoza,3-0,3,0,0,L,0,Velasco Carballo,2,3,0,0,"[""18'"", ""22'"", ""39'""]","['Agirretxe ', 'Carlos Vela ', 'Agirretxe ']",[],[],31,21,14,20,6.0,6.0,0.564,0.154,1.385,0.846,0.923,2.154,2.269,3.269,0.115,0.038,7.692,0.308
12,10/03/2012,27,Málaga,Levante,1-0,1,0,0,L,0,Iglesias Villanueva,3,3,0,0,"[""50'""]",['Rondón '],[],[],37,38,6,4,9.0,7.0,0.744,0.359,1.923,1.077,1.231,1.769,1.923,3.423,0.115,0.0,6.0,0.071
12,10/03/2012,27,SportingdeGijón,Sevilla,1-0,1,0,0,L,0,Estrada Fernández,4,4,0,0,"[""32'""]",['André Castro '],[],[],21,33,19,10,3.0,7.0,0.333,0.308,1.0,0.615,1.308,0.923,3.154,3.115,0.0,0.115,6.133,0.0
12,10/03/2012,27,Betis,RealMadrid,2-3,2,3,0,V,0,Iturralde González,1,3,0,0,"[""9'"", ""54'""]","['Jorge Molina ', 'Jefferson Montero ']","[""24'"", ""51'"", ""72'""]","['Higuaín ', 'Cristiano Ronaldo ', 'Cristiano Ronaldo ']",33,70,11,1,7.0,15.0,0.462,0.872,1.385,2.615,1.385,0.462,2.962,2.5,0.077,0.0,7.182,0.091
12,11/03/2012,27,AtléticodeMadrid,Granada,2-0,2,0,0,L,0,Mateu Lahoz,2,2,0,1,"[""37'"", ""89'""]","['Miranda ', 'Falcao ']",[],[],34,31,9,15,4.0,6.0,0.59,0.231,1.769,0.615,0.769,2.0,3.654,3.115,0.077,0.038,4.308,0.385
12,11/03/2012,27,Valencia,Mallorca,2-2,2,2,0,E,0,Muñiz Fernández,1,4,1,0,"[""22'"", ""41'""]","['Tino Costa ', 'Aduriz ']","[""56'"", ""65'""]","['Nsue ', 'Víctor Casadesús ']",46,32,3,13,7.0,7.0,0.667,0.282,2.077,0.769,1.077,1.538,3.346,3.423,0.154,0.115,7.154,0.308
12,11/03/2012,27,RacingdeSantander,Barcelona,0-2,0,2,0,V,1,Del Cerro Grande,6,0,0,0,[],[],"[""28'"", ""55'""]","['Messi ', 'Messi ']",25,60,18,2,3.0,12.0,0.41,0.59,0.692,1.692,0.769,1.077,3.0,2.077,0.115,0.038,6.786,0.071
12,11/03/2012,27,Osasuna,AthleticClub,2-1,2,1,0,L,0,Álvarez Izquierdo,2,7,0,0,"[""8'"", ""30'""]","['Propia Puerta', 'Raúl García ']","[""54'""]",['Llorente '],35,37,7,5,8.0,8.0,0.641,0.359,1.462,1.231,0.923,1.538,3.0,3.192,0.038,0.077,6.462,0.231
12,12/03/2012,27,Villarreal,Getafe,1-2,1,2,1,V,0,Pérez Montero,3,3,0,0,"[""44'""]",['Nilmar '],"[""6'"", ""72'""]","['Diego Castro ', 'Barrada ']",30,30,16,17,7.0,2.0,0.538,0.308,1.615,1.077,1.154,1.769,2.808,3.846,0.077,0.115,5.583,0.167
12,17/03/2012,28,Granada,SportingdeGijón,2-1,2,1,0,L,0,Pérez Lasa,0,1,1,0,"[""3'"", ""23'""]","['Carlos Martins ', 'Siqueira ']","[""89'""]",['Adrián Colunga '],31,24,16,19,3.0,5.0,0.564,0.205,1.231,0.923,0.846,2.615,3.074,3.185,0.074,0.0,6.25,0.333
12,17/03/2012,28,Zaragoza,Osasuna,1-1,1,1,0,E,0,Paradas Romero,5,2,0,0,"[""86'""]",['Hélder Postiga '],"[""88'""]",['Rovérsio '],21,38,20,6,6.0,10.0,0.385,0.256,0.846,0.769,1.385,2.385,3.259,2.963,0.037,0.037,6.333,0.083
12,19/03/2012,28,Espanyol,RacingdeSantander,3-1,3,1,0,L,0,Velasco Carballo,4,4,0,0,"[""26'"", ""32'"", ""80'""]","['Verdú ', 'Coutinho ', 'Héctor Moreno ']","[""12'""]",['Stuani '],36,25,9,18,4.0,2.0,0.59,0.231,1.538,1.0,1.154,2.0,3.593,3.111,0.074,0.111,7.5,0.286
12,18/03/2012,28,AthleticClub,Valencia,0-3,0,3,0,V,1,Teixeira Vitienes,5,6,0,0,[],[],"[""40'"", ""57'"", ""84'""]","['Soldado ', 'Soldado ', 'Soldado ']",37,47,7,3,7.0,7.0,0.513,0.513,1.846,1.154,1.308,1.154,3.333,3.259,0.074,0.185,6.037,0.148
12,18/03/2012,28,Mallorca,AtléticodeMadrid,2-1,2,1,0,L,0,Turienzo Álvarez,4,1,1,0,"[""47'"", ""49'""]","['Propia Puerta', 'Pereira ']","[""65'""]",['Falcao '],33,37,14,8,5.0,6.0,0.538,0.282,1.231,0.923,0.846,1.692,3.444,3.593,0.111,0.074,7.143,0.0
12,18/03/2012,28,Levante,Villarreal,1-0,1,0,0,L,0,Clos Gómez,3,7,0,0,"[""89'""]",['Xavi Torres '],[],[],38,30,5,17,6.0,4.0,0.615,0.231,1.769,0.615,1.077,1.923,3.407,2.815,0.0,0.074,5.417,0.167
12,17/03/2012,28,RayoVallecano,Betis,3-0,3,0,0,L,0,Undiano Mallenco,2,2,0,0,"[""65'"", ""77'"", ""89'""]","['Armenteros ', 'Diego Costa ', 'Tamudo ']",[],[],34,33,11,13,9.0,7.0,0.41,0.385,1.462,1.077,1.231,1.385,3.185,2.889,0.074,0.074,6.0,0.0
12,17/03/2012,28,Sevilla,Barcelona,0-2,0,2,0,V,0,González González,3,3,0,0,[],[],"[""17'"", ""24'""]","['Xavi ', 'Messi ']",33,63,15,2,7.0,12.0,0.513,0.59,1.462,1.692,1.385,1.077,3.148,2.0,0.111,0.037,5.786,0.071
12,17/03/2012,28,Getafe,RealSociedad,1-0,1,0,0,L,0,Fernández Borbalán,4,4,0,0,"[""81'""]",['Propia Puerta'],[],[],33,34,12,10,5.0,9.0,0.462,0.308,0.923,1.0,0.923,1.769,3.815,2.259,0.111,0.111,6.231,0.154
12,18/03/2012,28,RealMadrid,Málaga,1-1,1,1,0,E,0,Ayza Gámez,2,1,0,0,"[""35'""]",['Benzema '],"[""88'""]",['Cazorla '],73,40,1,4,15.0,12.0,0.923,0.205,4.154,0.769,1.154,1.846,2.519,1.963,0.0,0.111,4.667,0.2
12,20/03/2012,29,Barcelona,Granada,5-3,5,3,0,L,2,Teixeira Vitienes,4,7,0,0,"[""3'"", ""16'"", ""66'"", ""81'"", ""85'""]","['Xavi ', 'Messi ', 'Messi ', 'Tello ', 'Messi ']","[""54'"", ""61'"", ""88'""]","['Mainz ', 'Siqueira ', 'Siqueira ']",66,34,2,14,15.0,6.0,0.952,0.214,4.071,0.786,0.429,2.214,2.036,2.964,0.036,0.107,6.214,0.143
12,21/03/2012,29,SportingdeGijón,Mallorca,2-3,2,3,0,V,0,Pérez Montero,2,4,0,0,"[""37'"", ""66'""]","['Adrián Colunga ', 'Botía ']","[""30'"", ""46'"", ""76'""]","['Nunes ', 'Propia Puerta', 'lvaro ']",24,36,19,12,5.0,8.0,0.381,0.333,1.0,0.929,1.214,1.571,3.107,3.464,0.0,0.143,5.615,0.154
12,22/03/2012,29,Betis,Espanyol,1-1,1,1,0,E,0,Iglesias Villanueva,1,2,0,0,"[""79'""]",['Rubén Castro '],"[""89'""]",['Pandiani '],33,39,15,6,4.0,7.0,0.452,0.31,1.357,0.929,1.357,1.571,2.857,3.607,0.071,0.071,6.0,0.067
12,22/03/2012,29,RacingdeSantander,Sevilla,0-3,0,3,0,V,0,Clos Gómez,4,3,1,0,[],[],"[""34'"", ""52'"", ""89'""]","['Jesús Navas ', 'Manu del ', 'Manu del ']",25,33,18,16,1.0,7.0,0.381,0.357,0.643,0.786,0.857,0.857,3.143,3.143,0.107,0.107,5.769,0.154
12,21/03/2012,29,Villarreal,RealMadrid,1-1,1,1,0,E,0,Paradas Romero,5,7,0,1,"[""82'""]",['Senna '],"[""61'""]",['Cristiano Ronaldo '],30,74,17,1,1.0,13.0,0.524,0.881,1.571,2.643,1.143,0.571,2.964,2.5,0.071,0.0,6.385,0.077
12,21/03/2012,29,RealSociedad,Levante,1-3,1,3,0,V,1,Álvarez Izquierdo,4,6,0,0,"[""5'""]",['Carlos Vela '],"[""11'"", ""44'"", ""89'""]","['Barkero ', 'Koné ', 'Xavi Torres ']",34,41,13,5,6.0,9.0,0.524,0.333,1.357,1.0,1.071,1.714,2.321,3.393,0.107,0.0,6.643,0.214
12,21/03/2012,29,Valencia,Zaragoza,1-2,1,2,0,V,1,Del Cerro Grande,3,5,0,1,"[""8'""]",['Pablo Hernández '],"[""29'"", ""77'""]","['Apoño ', 'Apoño ']",50,22,3,20,7.0,4.0,0.643,0.143,2.071,0.786,1.143,2.214,3.357,3.321,0.179,0.036,6.733,0.067
12,21/03/2012,29,AtléticodeMadrid,AthleticClub,2-1,2,1,0,L,0,Estrada Fernández,4,3,0,0,"[""49'"", ""71'""]","['Falcao ', 'Falcao ']","[""92'""]",['Javi Martínez '],37,37,9,10,5.0,7.0,0.619,0.333,1.786,1.214,0.714,1.571,3.5,3.393,0.071,0.071,6.25,0.0
12,22/03/2012,29,Málaga,RayoVallecano,4-2,4,2,0,L,2,Mateu Lahoz,3,4,0,0,"[""34'"", ""57'"", ""69'"", ""85'""]","['Rondón ', 'Rondón ', 'Maresca ', 'Duda ']","[""4'"", ""83'""]","['Diego Costa ', 'Trashorras ']",41,37,4,8,10.0,9.0,0.762,0.429,2.071,1.286,1.286,2.0,1.929,3.143,0.107,0.071,4.286,0.429
12,20/03/2012,29,Osasuna,Getafe,0-0,0,0,0,E,0,Pérez Lasa,2,0,0,0,[],[],[],[],39,36,7,11,8.0,8.0,0.667,0.357,1.5,1.143,0.929,1.714,2.929,3.821,0.036,0.107,5.846,0.385
12,25/03/2012,30,Espanyol,Málaga,1-2,1,2,0,V,0,Clos Gómez,3,1,0,0,"[""24'""]",['Coutinho '],"[""75'"", ""78'""]","['Van Nistelrooy ', 'Demichelis ']",40,44,6,4,7.0,13.0,0.619,0.262,1.643,0.929,1.143,1.786,3.552,1.966,0.069,0.103,5.857,0.214
12,25/03/2012,30,Betis,RacingdeSantander,1-1,1,1,0,E,0,Álvarez Izquierdo,3,5,0,0,"[""17'""]",['Santa Cruz '],"[""77'""]",['Stuani '],34,25,16,18,2.0,1.0,0.452,0.214,1.357,1.0,1.357,2.071,2.793,3.172,0.069,0.138,6.867,0.2
12,25/03/2012,30,RayoVallecano,Villarreal,0-2,0,2,0,V,0,Pérez Lasa,3,1,0,0,[],[],"[""28'"", ""85'""]","['Marco Ruben ', 'ngel ']",37,31,12,17,6.0,2.0,0.452,0.214,1.571,0.643,1.143,1.929,3.172,3.034,0.069,0.069,5.571,0.357
12,25/03/2012,30,AthleticClub,SportingdeGijón,1-1,1,1,0,E,0,Iglesias Villanueva,2,4,0,0,"[""76'""]",['De Marcos '],"[""88'""]",['Lora '],37,24,11,20,4.0,4.0,0.548,0.19,1.857,0.929,1.214,2.571,3.379,3.069,0.069,0.0,5.812,0.062
12,25/03/2012,30,Levante,Osasuna,0-2,0,2,0,V,0,Del Cerro Grande,2,2,0,0,[],[],"[""15'"", ""78'""]","['Raúl García ', 'Nino ']",44,40,5,7,12.0,9.0,0.643,0.262,1.714,0.786,1.0,2.286,3.483,2.897,0.0,0.034,6.812,0.125
12,25/03/2012,30,Zaragoza,AtléticodeMadrid,1-0,1,0,1,L,0,Undiano Mallenco,0,5,0,0,"[""89'""]",['Apoño '],[],[],25,40,19,8,7.0,7.0,0.381,0.262,0.857,0.929,1.357,1.714,3.379,3.517,0.069,0.069,5.867,0.0
12,24/03/2012,30,Getafe,Valencia,3-1,3,1,0,L,0,Estrada Fernández,3,6,0,0,"[""14'"", ""23'"", ""29'""]","['Pedro Ríos ', 'Miku ', 'Propia Puerta']","[""5'""]",['Soldado '],37,50,10,3,8.0,7.0,0.5,0.548,0.929,1.286,0.857,1.071,3.69,3.345,0.103,0.172,6.294,0.0
12,24/03/2012,30,RealMadrid,RealSociedad,5-1,5,1,0,L,0,Turienzo Álvarez,1,4,0,0,"[""5'"", ""31'"", ""39'"", ""48'"", ""56'""]","['Higuaín ', 'Cristiano Ronaldo ', 'Benzema ', 'Benzema ', 'Cristiano Ronaldo ']","[""40'""]",['Xabi Prieto '],75,34,1,14,11.0,6.0,0.881,0.286,3.929,0.929,1.143,1.786,2.655,2.379,0.034,0.103,7.0,0.067
12,26/03/2012,30,Granada,Sevilla,0-3,0,3,0,V,0,Muñiz Fernández,4,4,0,0,[],[],"[""38'"", ""53'"", ""89'""]","['Negredo ', 'Manu del ', 'Manu del ']",34,36,15,13,3.0,7.0,0.524,0.357,1.143,0.786,0.857,0.857,3.103,3.138,0.103,0.103,7.0,0.357
